customer_key,customer_id,customer_name,customer_segment
4435,CUST106670,joshua dickson,consumer
4436,CUST106671,joshua hernandez,consumer
4437,CUST106672,jeanette miller,corporate
4438,CUST106673,rodney paul,consumer
4439,CUST106674,cody proctor,consumer
4440,CUST106675,brenda lewis,consumer
4441,CUST106676,monica reed,consumer
4442,CUST106677,jessica fox,consumer
4443,CUST106678,sabrina durham,consumer
4444,CUST106679,elizabeth chase,consumer
4445,CUST106680,nicholas wells,consumer
4446,CUST106681,joseph moore,consumer
4447,CUST106682,stephen powell,consumer
4448,CUST106683,sara garrett,consumer
4449,CUST106684,adam cruz,consumer
4450,CUST106686,kathleen wallace,consumer
4451,CUST106687,aaron molina,consumer
4452,CUST106688,samuel smith,consumer
4453,CUST106689,tanner collins,consumer
4454,CUST106690,matthew alvarez,small business
4455,CUST106691,kyle grant,corporate
4456,CUST106692,ms. kayla acosta,corporate
4457,CUST106693,alexandria wilson,corporate
4458,CUST106694,meghan bennett,consumer
4459,CUST106695,kristin barnett,consumer
4460,CUST106696,kristie nelson,consumer
4461,CUST106697,jennifer larsen,consumer
4462,CUST106698,maxwell hardy,small business
4463,CUST106699,andrea gillespie,corporate
4464,CUST106700,james smith,consumer
4465,CUST106702,ryan parks,corporate
4466,CUST106703,sandra thomas,small business
4467,CUST106704,robyn morrison,consumer
4468,CUST106706,kathleen jenkins,corporate
4469,CUST106707,andrea gallagher,small business
4470,CUST106708,keith perez,small business
4471,CUST106710,alan allison,small business
4472,CUST106714,mr. john williams,corporate
4473,CUST106715,jesse griffin,corporate
4474,CUST106716,marc watkins,consumer
4475,CUST106717,courtney taylor,consumer
4476,CUST106719,shelby perez,small business
4477,CUST106720,gary brown,consumer
4478,CUST106721,mallory martin,consumer
4479,CUST106722,rebecca adams,consumer
4480,CUST106723,samantha harris,corporate
4481,CUST106727,charles hall,corporate
4482,CUST106728,christopher baker,consumer
4483,CUST106731,francis smith,consumer
4484,CUST106732,joshua browning,small business
4485,CUST106733,timothy thompson,consumer
4486,CUST106734,robert flores,consumer
4487,CUST106735,stephanie martin,consumer
4488,CUST106737,chad cooper,consumer
4489,CUST106738,jeffrey fields,consumer
4490,CUST106739,kristen stewart,consumer
4491,CUST106743,felicia fisher,corporate
4492,CUST106744,joseph smith,corporate
4493,CUST106745,kelly wood,consumer
4494,CUST106746,michelle adams,small business
4495,CUST106747,megan james,consumer
4496,CUST106748,william turner,consumer
4497,CUST106749,beth wolfe,corporate
4498,CUST106750,keith lee,consumer
4499,CUST106754,patricia pearson,corporate
4500,CUST106756,shannon wilson,small business
4501,CUST106757,rebecca morales,consumer
4502,CUST106758,jordan smith,small business
4503,CUST106759,tracy burns,consumer
4504,CUST106760,jeffrey davidson,corporate
4505,CUST106762,jonathan mcgee,consumer
4506,CUST106764,joseph smith,small business
4507,CUST106765,gina johnson,corporate
4508,CUST106767,mark walker,corporate
4509,CUST106768,traci ashley,corporate
4510,CUST106769,jacob andersen,corporate
4511,CUST106770,jack rhodes,consumer
4512,CUST106771,amy randall,small business
4513,CUST106772,justin carter,consumer
4514,CUST106773,jonathan hernandez,consumer
4515,CUST106774,jose fowler,corporate
4516,CUST106775,denise hawkins,consumer
4517,CUST106776,catherine briggs,corporate
4518,CUST106777,keith carter,consumer
4519,CUST106778,dustin mitchell,consumer
4520,CUST106779,riley white,consumer
4521,CUST106780,theresa lawson,consumer
4522,CUST106781,jeremy day,small business
4523,CUST106782,michelle carter,small business
4524,CUST106783,andrea gilbert,consumer
4525,CUST106784,danielle knox,consumer
4526,CUST106785,katrina foster,consumer
4527,CUST106786,alicia greene,corporate
4528,CUST106787,gerald cantrell,corporate
4529,CUST106788,heather snow,corporate
4530,CUST106789,douglas nelson,corporate
4531,CUST106790,rebecca myers,small business
4532,CUST106791,melvin lopez,corporate
4533,CUST106794,john davis,corporate
4534,CUST106795,cameron mcgrath,corporate
4535,CUST106796,david williams,consumer
4536,CUST106797,adam dixon,small business
4537,CUST106798,christopher miller,consumer
4538,CUST106799,aaron day,corporate
4539,CUST106800,debra foster,consumer
4540,CUST106801,donna burns,consumer
4541,CUST106802,derek jackson,consumer
4542,CUST106803,mario shaffer,corporate
4543,CUST106804,robert li,corporate
4544,CUST106805,jose lopez,consumer
4545,CUST106807,charles caldwell,consumer
4546,CUST106808,desiree pearson,consumer
4547,CUST106809,danielle holt,consumer
4548,CUST106810,catherine ross,consumer
4549,CUST106811,bryan joyce,consumer
4550,CUST106812,catherine smith,small business
4551,CUST106814,jacob snyder,consumer
4552,CUST106816,brianna hicks,consumer
4553,CUST106818,lauren becker,consumer
4554,CUST106819,eric vance,consumer
4555,CUST106820,megan mcknight,corporate
4556,CUST106823,vanessa roy,consumer
4557,CUST106824,ruben frank,corporate
4558,CUST106825,daniel jackson iv,small business
4559,CUST106826,sean barnes,small business
4560,CUST106831,robert alvarez,consumer
4561,CUST106833,melissa williams,consumer
4562,CUST106835,angela rodriguez,corporate
4563,CUST106836,matthew taylor,consumer
4564,CUST106837,cynthia church,consumer
4565,CUST106838,walter jones,corporate
4566,CUST106839,christina guerra,corporate
4567,CUST106840,laura bates,corporate
4568,CUST106843,allison lester,corporate
4569,CUST106844,kevin fleming,corporate
4570,CUST106845,miss valerie smith,consumer
4571,CUST106847,steven weber,consumer
4572,CUST106848,lindsey flynn,consumer
4573,CUST106849,timothy armstrong md,consumer
4574,CUST106850,gregory espinoza,consumer
4575,CUST106854,mark cunningham,consumer
4576,CUST106855,samantha mills,corporate
4577,CUST106856,matthew smith,consumer
4578,CUST106857,laurie avila,corporate
4579,CUST106860,jared hall,consumer
4580,CUST106862,matthew butler,corporate
4581,CUST106864,edward green,consumer
4582,CUST106865,steven hernandez,small business
4583,CUST106867,shannon mccall,consumer
4584,CUST106869,stephanie mcintosh,consumer
4585,CUST106870,matthew chung,consumer
4586,CUST106871,erik howard,small business
4587,CUST106873,sarah green,corporate
4588,CUST106874,mathew weaver,corporate
4589,CUST106875,tyler ward,consumer
4590,CUST106877,justin lewis,consumer
4591,CUST106880,jennifer lee,small business
4592,CUST106881,matthew richardson,consumer
4593,CUST106882,jennifer brewer,consumer
4594,CUST106884,stephanie rose,corporate
4595,CUST106885,michael chan,corporate
4596,CUST106886,kathleen morales,consumer
4597,CUST106887,tracy davis,corporate
4598,CUST106888,jennifer elliott,consumer
4599,CUST106889,bradley robinson,consumer
4600,CUST106890,autumn williams,small business
4601,CUST106891,dustin boyd,small business
4602,CUST106893,jennifer saunders,corporate
4603,CUST106894,cheryl tanner,consumer
4604,CUST106896,mark shaffer,consumer
4605,CUST106899,christopher garcia,consumer
4606,CUST106900,brooke bishop,corporate
4607,CUST106901,patrick thomas,consumer
4608,CUST106903,angela edwards,small business
4609,CUST106906,catherine huffman,consumer
4610,CUST106908,joel larson,consumer
4611,CUST106909,todd cook,consumer
4612,CUST106911,diane malone,consumer
4613,CUST106912,donald carter,consumer
4614,CUST106914,rebecca johnson,consumer
4615,CUST106915,donald harris,consumer
4616,CUST106916,joseph miller,consumer
4617,CUST106917,anthony hardy,small business
4618,CUST106918,christopher walsh,small business
4619,CUST106919,tyler thomas,small business
4620,CUST106920,katherine turner,consumer
4621,CUST106921,john ferguson,consumer
4622,CUST106922,margaret fuller,consumer
4623,CUST106924,james evans,consumer
4624,CUST106928,carla king,consumer
4625,CUST106929,heather obrien,small business
4626,CUST106930,stacy cunningham,corporate
4627,CUST106931,victoria glass,consumer
4628,CUST106932,jerry turner,consumer
4629,CUST106933,jacob watson,consumer
4630,CUST106937,rachel morrow,consumer
4631,CUST106938,isabel mendoza,consumer
4632,CUST106939,angelica garcia,consumer
4633,CUST106940,mitchell weeks,consumer
4634,CUST106941,benjamin wheeler,corporate
4635,CUST106942,debra thompson,consumer
4636,CUST106943,evelyn salazar,small business
4637,CUST106944,todd arnold,consumer
4638,CUST106945,jamie kennedy,consumer
4639,CUST106947,william jones,corporate
4640,CUST106949,joel dawson,small business
4641,CUST106950,katelyn yates,consumer
4642,CUST106952,gary murray,consumer
4643,CUST106953,rachel morris,consumer
4644,CUST106954,jennifer young,corporate
4645,CUST106955,mr. jason lopez dds,consumer
4646,CUST106956,lisa patton,corporate
4647,CUST106958,michael cunningham,consumer
4648,CUST106959,donald anderson,corporate
4649,CUST106961,christopher perkins,consumer
4650,CUST106962,jessica duffy,consumer
4651,CUST106963,robert benson,consumer
4652,CUST106964,anthony brock,consumer
4653,CUST106965,stephen kirby,small business
4654,CUST106966,willie flowers,corporate
4655,CUST106967,beth jennings,consumer
4656,CUST106968,lisa johnson,consumer
4657,CUST106969,carlos miller,corporate
4658,CUST106970,brian padilla,small business
4659,CUST106971,kelly martin,corporate
4660,CUST106973,joseph dean,small business
4661,CUST106974,anthony ho,consumer
4662,CUST106976,kevin crawford,consumer
4663,CUST106977,shelby edwards,consumer
4664,CUST106978,brandi morales,small business
4665,CUST106979,brandy alexander,corporate
4666,CUST106980,kristy clark,small business
4667,CUST106981,william escobar,consumer
4668,CUST106985,joseph johnson,consumer
4669,CUST106986,james martin,corporate
4670,CUST106990,susan cox,small business
4671,CUST106993,sharon costa,consumer
4672,CUST106997,lisa rodriguez,corporate
4673,CUST106999,jillian alexander,corporate
4674,CUST107000,brian swanson,small business
4675,CUST107001,lori price,consumer
4676,CUST107003,joseph flores,consumer
4677,CUST107006,david harrison,small business
4678,CUST107007,joshua cox,consumer
4679,CUST107008,barbara meyer,corporate
4680,CUST107010,joshua davis,consumer
4681,CUST107012,erik myers,consumer
4682,CUST107013,patrick sanchez,corporate
4683,CUST107014,jared hansen,consumer
4684,CUST107015,nathaniel chavez,corporate
4685,CUST107017,tina wilson,consumer
4686,CUST107019,ashley adams,consumer
4687,CUST107020,kathryn williams,consumer
4688,CUST107021,kristi griffith,consumer
4689,CUST107022,john thomas,consumer
4690,CUST107023,richard schroeder,corporate
4691,CUST107024,victoria mullins,consumer
4692,CUST107026,christina mason,consumer
4693,CUST107028,brian rivera,small business
4694,CUST107029,julie perez,consumer
4695,CUST107030,alexander arroyo,small business
4696,CUST107032,regina rodriguez,consumer
4697,CUST107040,becky shaw,consumer
4698,CUST107041,casey ayala,corporate
4699,CUST107049,mike baker,consumer
4700,CUST107052,angela glover,consumer
4701,CUST107054,teresa stevens,consumer
4702,CUST107055,troy guerrero,consumer
4703,CUST107056,lindsay johnson,consumer
4704,CUST107058,amber brown,consumer
4705,CUST107059,david price,consumer
4706,CUST107060,juan vasquez,small business
4707,CUST107061,robin tucker,small business
4708,CUST107064,patrick joyce,consumer
4709,CUST107067,jeff nguyen,small business
4710,CUST107068,laura cohen,corporate
4711,CUST107070,luis scott,consumer
4712,CUST107071,brenda bowman,consumer
4713,CUST107074,richard fox,small business
4714,CUST107075,caitlin parker,consumer
4715,CUST107077,chris harrington,consumer
4716,CUST107078,michael andersen,consumer
4717,CUST107079,paige edwards,corporate
4718,CUST107080,adam boyer,corporate
4719,CUST107081,charles webb,corporate
4720,CUST107084,james hammond,small business
4721,CUST107085,sarah jones,consumer
4722,CUST107086,valerie thomas,consumer
4723,CUST107088,rachel rogers,consumer
4724,CUST107089,james bradley,corporate
4725,CUST107090,amanda johnson,corporate
4726,CUST107093,richard guzman,corporate
4727,CUST107094,daniel mercado,corporate
4728,CUST107095,thomas jefferson,consumer
4729,CUST107096,craig suarez,small business
4730,CUST107097,elizabeth abbott,small business
4731,CUST107100,mark spencer,consumer
4732,CUST107102,dave garcia,consumer
4733,CUST107104,david richardson,consumer
4734,CUST107106,adrienne hughes,corporate
4735,CUST107107,reginald keller,small business
4736,CUST107108,nicole nguyen,small business
4737,CUST107110,janet mills,corporate
4738,CUST107114,dennis martinez,corporate
4739,CUST107115,dr. isaac hickman md,consumer
4740,CUST107116,stephanie price,consumer
4741,CUST107117,jeremy hicks,consumer
4742,CUST107118,elizabeth deleon,consumer
4743,CUST107119,christopher fisher,consumer
4744,CUST107120,dr. zachary daniels,consumer
4745,CUST107121,jaime riddle,corporate
4746,CUST107122,adam miller,small business
4747,CUST107123,suzanne branch,consumer
4748,CUST107124,tyrone hale,consumer
4749,CUST107125,gabriel sharp,small business
4750,CUST107126,john rivera,consumer
4751,CUST107127,angela davis,consumer
4752,CUST107128,kathryn ortiz,consumer
4753,CUST107129,jeffrey sanchez,small business
4754,CUST107130,juan berg,consumer
4755,CUST107133,jessica villanueva,consumer
4756,CUST107135,andrew nichols,consumer
4757,CUST107136,sean santana,corporate
4758,CUST107140,karla malone,small business
4759,CUST107141,kelli parker,small business
4760,CUST107143,william swanson,corporate
4761,CUST107145,erik robinson jr.,consumer
4762,CUST107146,pamela brady,consumer
4763,CUST107147,jason carpenter,small business
4764,CUST107148,yvonne miller,consumer
4765,CUST107149,victoria patel,consumer
4766,CUST107151,renee sanchez,consumer
4767,CUST107152,jeffrey lambert,consumer
4768,CUST107153,michael hughes,consumer
4769,CUST107154,justin moreno,consumer
4770,CUST107155,william summers,small business
4771,CUST107156,kayla bridges,corporate
4772,CUST107157,john frye md,consumer
4773,CUST107160,caroline carter,consumer
4774,CUST107163,yolanda wood,consumer
4775,CUST107164,amanda alexander,consumer
4776,CUST107165,amy johnson,consumer
4777,CUST107166,jason yu,consumer
4778,CUST107167,christopher chung,consumer
4779,CUST107168,charles george,consumer
4780,CUST107172,richard poole,consumer
4781,CUST107173,linda miller,consumer
4782,CUST107174,victoria bailey,corporate
4783,CUST107175,isabel leonard,corporate
4784,CUST107176,diane wells,corporate
4785,CUST107177,megan mclean,consumer
4786,CUST107178,ethan smith,consumer
4787,CUST107181,alexis miller,consumer
4788,CUST107182,brandon roach,consumer
4789,CUST107183,juan hall,small business
4790,CUST107184,christian davis,consumer
4791,CUST107185,hannah williamson,consumer
4792,CUST107186,william mitchell,small business
4793,CUST107187,dylan garcia,consumer
4794,CUST107189,melissa robinson,corporate
4795,CUST107191,meghan edwards,consumer
4796,CUST107192,catherine dominguez,small business
4797,CUST107194,nathaniel cervantes,small business
4798,CUST107198,aaron anderson,consumer
4799,CUST107199,terry jones,corporate
4800,CUST107200,roger hill,consumer
4801,CUST107201,michael wood,consumer
4802,CUST107203,parker abbott,corporate
4803,CUST107208,jeanette hall,consumer
4804,CUST107210,eric sanders,small business
4805,CUST107211,heather wallace,consumer
4806,CUST107213,martha house,consumer
4807,CUST107215,aaron hughes,corporate
4808,CUST107217,cheryl cooper,corporate
4809,CUST107220,joy wallace,small business
4810,CUST107221,jeffery white,consumer
4811,CUST107224,brandon jimenez,consumer
4812,CUST107226,robin silva,consumer
4813,CUST107227,jacqueline johnson,consumer
4814,CUST107228,anthony castaneda,consumer
4815,CUST107229,paul diaz,corporate
4816,CUST107230,christian park,corporate
4817,CUST107234,karl shepard,consumer
4818,CUST107235,norman pham,corporate
4819,CUST107236,reginald anderson,consumer
4820,CUST107237,richard melton,corporate
4821,CUST107239,maria benson,small business
4822,CUST107240,frank silva,consumer
4823,CUST107243,edward evans,corporate
4824,CUST107245,shannon rogers,consumer
4825,CUST107246,donna moran,consumer
4826,CUST107248,alexis griffin,consumer
4827,CUST107250,tony perry,small business
4828,CUST107251,derrick fischer,corporate
4829,CUST107253,william long,consumer
4830,CUST107254,courtney smith,small business
4831,CUST107255,eddie guerra dvm,consumer
4832,CUST107261,eric brown,consumer
4833,CUST107263,danny strong,consumer
4834,CUST107264,dana hicks,consumer
4835,CUST107266,shirley lane,consumer
4836,CUST107268,jason frank,consumer
4837,CUST107269,mr. joseph lee iv,consumer
4838,CUST107270,benjamin martinez,corporate
4839,CUST107272,shaun grimes,consumer
4840,CUST107274,larry hayes,consumer
4841,CUST107275,sharon sandoval,consumer
4842,CUST107276,kristi joyce,consumer
4843,CUST107277,jared martin,corporate
4844,CUST107278,natasha campbell,consumer
4845,CUST107279,anita vaughn,consumer
4846,CUST107280,russell osborn,consumer
4847,CUST107283,cheryl rivera,consumer
4848,CUST107285,jacqueline bailey,small business
4849,CUST107286,julie alexander,consumer
4850,CUST107287,patrick price,consumer
4851,CUST107288,jeremy richards,consumer
4852,CUST107291,heather contreras,consumer
4853,CUST107292,michael peters,consumer
4854,CUST107294,lorraine davenport,consumer
4855,CUST107295,charles underwood,small business
4856,CUST107296,francisco garza,consumer
4857,CUST107299,christina brown,corporate
4858,CUST107300,austin miller,corporate
4859,CUST107302,jennifer brown,consumer
4860,CUST107303,kyle colon,consumer
4861,CUST107306,adrian serrano,corporate
4862,CUST107307,stephen hawkins,consumer
4863,CUST107308,william trevino,small business
4864,CUST107309,cynthia carr,corporate
4865,CUST107312,jessica harris,small business
4866,CUST107313,matthew russell,consumer
4867,CUST107315,juan smith,consumer
4868,CUST107316,david phillips,corporate
4869,CUST107318,sharon escobar,consumer
4870,CUST107319,juan williams,consumer
4871,CUST107320,gabriel mcdowell,consumer
4872,CUST107321,lauren garza,corporate
4873,CUST107322,zachary jones,consumer
4874,CUST107323,mary merritt,corporate
4875,CUST107324,amanda beck,corporate
4876,CUST107325,bradley harris,consumer
4877,CUST107326,crystal wright,consumer
4878,CUST107327,linda morgan,consumer
4879,CUST107329,charles ross,consumer
4880,CUST107331,brittany cooper,consumer
4881,CUST107332,steven green,small business
4882,CUST107334,dr. shannon goodman,small business
4883,CUST107338,randy brown,small business
4884,CUST107339,tracie lewis,small business
4885,CUST107340,raven harvey,consumer
4886,CUST107342,roger jackson,small business
4887,CUST107343,andrew roth jr.,consumer
4888,CUST107344,susan phillips,consumer
4889,CUST107345,shelly davidson,consumer
4890,CUST107346,christopher harmon,consumer
4891,CUST107347,adrienne flores,corporate
4892,CUST107348,amy contreras,consumer
4893,CUST107349,james whitaker,consumer
4894,CUST107354,melanie stevens,consumer
4895,CUST107355,crystal palmer,corporate
4896,CUST107357,dr. kevin shaw dds,corporate
4897,CUST107358,glen snyder,corporate
4898,CUST107360,mrs. diane wells,consumer
4899,CUST107361,veronica wood,small business
4900,CUST107362,amanda willis,consumer
4901,CUST107363,brenda rodriguez,consumer
4902,CUST107364,aaron valdez,consumer
4903,CUST107365,linda pitts,small business
4904,CUST107366,kevin green,consumer
4905,CUST107367,francisco chapman,corporate
4906,CUST107368,susan steele,consumer
4907,CUST107370,john cherry,consumer
4908,CUST107371,stephanie price,consumer
4909,CUST107372,nancy richardson,consumer
4910,CUST107374,jesse rivera,corporate
4911,CUST107378,aaron whitehead,consumer
4912,CUST107379,sophia weiss,consumer
4913,CUST107380,shannon mcclain,small business
4914,CUST107384,kristy lawson,consumer
4915,CUST107385,diana faulkner,consumer
4916,CUST107387,denise perez,corporate
4917,CUST107389,joseph hunt,corporate
4918,CUST107393,neil briggs,consumer
4919,CUST107394,justin downs,consumer
4920,CUST107395,devin reese,consumer
4921,CUST107396,april bauer,consumer
4922,CUST107399,sarah thompson,corporate
4923,CUST107400,aaron taylor,consumer
4924,CUST107401,sarah santiago,consumer
4925,CUST107402,nichole fuller,consumer
4926,CUST107403,kari williams,small business
4927,CUST107405,christopher martinez,corporate
4928,CUST107406,heather richardson,consumer
4929,CUST107408,james johnson,consumer
4930,CUST107410,wayne hall,consumer
4931,CUST107411,chelsea cook,corporate
4932,CUST107413,jordan cabrera,consumer
4933,CUST107414,kevin cooper,corporate
4934,CUST107415,steven patton,consumer
4935,CUST107416,robert white,corporate
4936,CUST107418,sarah hernandez,consumer
4937,CUST107419,sarah jackson,consumer
4938,CUST107424,nicholas baker,corporate
4939,CUST107425,joel collier,corporate
4940,CUST107427,elizabeth watson,corporate
4941,CUST107428,amanda schneider,small business
4942,CUST107429,perry jones,corporate
4943,CUST107430,seth khan,corporate
4944,CUST107431,jessica sandoval,consumer
4945,CUST107432,daniel jenkins,consumer
4946,CUST107433,bonnie potts,consumer
4947,CUST107434,allison hernandez,small business
4948,CUST107435,mr. kyle thomas,corporate
4949,CUST107436,shane vaughn,small business
4950,CUST107438,jenna brown,small business
4951,CUST107439,jacqueline crawford,consumer
4952,CUST107440,jennifer harrington,consumer
4953,CUST107441,daniel cole,consumer
4954,CUST107442,calvin moss,consumer
4955,CUST107443,taylor hutchinson,consumer
4956,CUST107444,angela moore,corporate
4957,CUST107445,aaron cardenas,consumer
4958,CUST107446,andrea schultz,consumer
4959,CUST107449,destiny jones,corporate
4960,CUST107450,megan cohen,consumer
4961,CUST107453,alex west,consumer
4962,CUST107455,michael davis,small business
4963,CUST107457,david wells,consumer
4964,CUST107458,earl lopez,consumer
4965,CUST107462,hunter bright,consumer
4966,CUST107465,jacqueline mendoza,consumer
4967,CUST107466,shannon burke,corporate
4968,CUST107468,barbara carter,consumer
4969,CUST107469,shaun massey,small business
4970,CUST107470,julie middleton,consumer
4971,CUST107472,anna wilson,corporate
4972,CUST107473,alison spencer,corporate
4973,CUST107474,brenda montoya,consumer
4974,CUST107475,amanda smith,consumer
4975,CUST107476,timothy hampton,consumer
4976,CUST107477,angela edwards,corporate
4977,CUST107479,sarah thompson,consumer
4978,CUST107482,michael edwards,consumer
4979,CUST107483,lisa moore,corporate
4980,CUST107484,casey king,corporate
4981,CUST107486,bethany walton,consumer
4982,CUST107487,brett garcia,corporate
4983,CUST107488,chloe bailey,consumer
4984,CUST107489,anthony fitzpatrick,corporate
4985,CUST107490,james carter,consumer
4986,CUST107492,tiffany cook,corporate
4987,CUST107493,martin holden,corporate
4988,CUST107495,stephanie morales,small business
4989,CUST107496,michael kelly jr.,consumer
4990,CUST107497,paige marshall,small business
4991,CUST107498,tina cruz md,consumer
4992,CUST107499,william gomez,consumer
4993,CUST107500,tanya hughes,consumer
4994,CUST107501,sandra pearson,consumer
4995,CUST107502,lauren chavez,consumer
4996,CUST107503,jose collins,consumer
4997,CUST107506,gary valdez,corporate
4998,CUST107508,gregory olsen,consumer
4999,CUST107509,julie johnson,consumer
5000,CUST107510,sarah wallace,consumer
5001,CUST107512,scott mckee,consumer
5002,CUST107513,joseph king,corporate
5003,CUST107514,travis nash,consumer
5004,CUST107515,candace hernandez,consumer
5005,CUST107516,lee evans,consumer
5006,CUST107517,katie kelly,consumer
5007,CUST107518,lisa williamson,consumer
5008,CUST107519,corey ramirez,consumer
5009,CUST107520,laura hardy,small business
5010,CUST107521,trevor jacobs,corporate
5011,CUST107524,tracie sherman,consumer
5012,CUST107526,joseph ferguson,consumer
5013,CUST107527,todd page,consumer
5014,CUST107530,brenda martin,small business
5015,CUST107533,gloria willis,corporate
5016,CUST107534,deborah coleman,consumer
5017,CUST107535,amber gould,corporate
5018,CUST107537,alexander gross,consumer
5019,CUST107538,beth smith,corporate
5020,CUST107539,jason jackson,consumer
5021,CUST107540,brandon gillespie,corporate
5022,CUST107544,melanie hill,consumer
5023,CUST107545,lisa king,small business
5024,CUST107546,jeffrey parsons,corporate
5025,CUST107548,laura suarez,consumer
5026,CUST107550,david hughes,consumer
5027,CUST107551,elizabeth little,corporate
5028,CUST107552,cassandra hernandez,consumer
5029,CUST107553,krista sheppard,corporate
5030,CUST107554,shannon smith,consumer
5031,CUST107556,brooke roman,consumer
5032,CUST107557,stephen martin,consumer
5033,CUST107559,kelly phillips,small business
5034,CUST107562,martha bush,consumer
5035,CUST107564,christie barnett,corporate
5036,CUST107565,chad washington,consumer
5037,CUST107567,amanda smith,small business
5038,CUST107569,lauren flores,small business
5039,CUST107572,karl phillips,consumer
5040,CUST107574,anthony welch,consumer
5041,CUST107575,alan norris,consumer
5042,CUST107577,alexandra gonzales,corporate
5043,CUST107579,jennifer mason,corporate
5044,CUST107583,jessica white,corporate
5045,CUST107585,william patrick,corporate
5046,CUST107587,jasmine west,corporate
5047,CUST107591,angela williams,consumer
5048,CUST107592,erin foley,consumer
5049,CUST107594,miss kayla roberson,consumer
5050,CUST107596,daniel mccormick,corporate
5051,CUST107599,erica burke,corporate
5052,CUST107600,gina oliver,consumer
5053,CUST107603,john caldwell,consumer
5054,CUST107605,mr. calvin davis,small business
5055,CUST107606,kenneth burke,small business
5056,CUST107607,gary martinez,consumer
5057,CUST107608,joy brooks,consumer
5058,CUST107609,april stein,consumer
5059,CUST107610,meghan christian,consumer
5060,CUST107611,richard crawford,small business
5061,CUST107612,christopher ruiz,consumer
5062,CUST107614,amanda lopez,consumer
5063,CUST107616,benjamin velasquez,consumer
5064,CUST107618,ronald ball,consumer
5065,CUST107619,terry stewart,consumer
5066,CUST107620,jennifer garcia,corporate
5067,CUST107621,robert wilson,consumer
5068,CUST107622,kyle martin,consumer
5069,CUST107623,gregory hawkins,small business
5070,CUST107630,katelyn owens,consumer
5071,CUST107631,andre lopez,corporate
5072,CUST107632,erika snow,consumer
5073,CUST107633,sarah lutz,consumer
5074,CUST107634,shawna adams,small business
5075,CUST107636,melanie gutierrez,small business
5076,CUST107637,sarah espinoza,consumer
5077,CUST107639,tommy duncan,consumer
5078,CUST107640,denise finley,consumer
5079,CUST107641,brittany jackson,consumer
5080,CUST107644,joseph scott,consumer
5081,CUST107645,madeline johns,consumer
5082,CUST107646,mary lin,consumer
5083,CUST107647,erica peterson,consumer
5084,CUST107648,robert hill,consumer
5085,CUST107652,matthew lewis,small business
5086,CUST107654,william doyle,consumer
5087,CUST107655,jane short,consumer
5088,CUST107657,jessica castillo,consumer
5089,CUST107663,tyler munoz,consumer
5090,CUST107665,michelle howard,consumer
5091,CUST107666,daniel allen,small business
5092,CUST107667,sharon johnson,small business
5093,CUST107669,barbara miller,consumer
5094,CUST107671,angela hebert,consumer
5095,CUST107674,yesenia perez,consumer
5096,CUST107675,tonya knapp,consumer
5097,CUST107677,billy hayes,small business
5098,CUST107678,robert bowers,consumer
5099,CUST107679,charles lynch,consumer
5100,CUST107680,joseph hickman,corporate
5101,CUST107681,brian castillo,consumer
5102,CUST107683,sarah clark,corporate
5103,CUST107687,john lang,consumer
5104,CUST107688,whitney miller,corporate
5105,CUST107689,mr. william li,consumer
5106,CUST107690,nathaniel oconnor,corporate
5107,CUST107691,jasmine johnson md,consumer
5108,CUST107692,kristen rivers,corporate
5109,CUST107693,jessica long,consumer
5110,CUST107694,michael hansen,corporate
5111,CUST107695,margaret prince,consumer
5112,CUST107696,angelica owens,consumer
5113,CUST107698,krystal jenkins,corporate
5114,CUST107701,mr. gregory ayala,consumer
5115,CUST107702,kelli smith,corporate
5116,CUST107703,dawn perez,small business
5117,CUST107704,jordan hill,corporate
5118,CUST107705,ian carter,consumer
5119,CUST107707,jeffrey miller,consumer
5120,CUST107708,candace rodriguez,corporate
5121,CUST107709,mrs. megan johnson,consumer
5122,CUST107710,george johnson,corporate
5123,CUST107711,suzanne arnold,small business
5124,CUST107713,judy guerra,consumer
5125,CUST107714,kristen castro,consumer
5126,CUST107715,gary wilson,consumer
5127,CUST107716,karen johnson,consumer
5128,CUST107717,terrance simmons,corporate
5129,CUST107718,steven graham,corporate
5130,CUST107719,jon holt dds,consumer
5131,CUST107721,michael rodriguez,consumer
5132,CUST107724,brett davis,consumer
5133,CUST107725,jesse dougherty,small business
5134,CUST107726,erik miller,consumer
5135,CUST107727,john parker,corporate
5136,CUST107728,renee garcia,corporate
5137,CUST107729,corey potter,consumer
5138,CUST107730,billy beck,small business
5139,CUST107731,john nixon,small business
5140,CUST107732,ashley williams,consumer
5141,CUST107734,connie barnett,consumer
5142,CUST107735,michael clay,consumer
5143,CUST107736,eric diaz,consumer
5144,CUST107739,robert vega,consumer
5145,CUST107740,luis brown,corporate
5146,CUST107741,angela mcconnell,corporate
5147,CUST107743,jason jones,consumer
5148,CUST107746,leslie ray,small business
5149,CUST107747,richard berry,consumer
5150,CUST107748,stephen russell,corporate
5151,CUST107749,scott anderson,consumer
5152,CUST107750,megan cooper,small business
5153,CUST107752,dakota cruz,consumer
5154,CUST107754,sharon taylor,corporate
5155,CUST107755,brianna weeks,consumer
5156,CUST107756,erica underwood,consumer
5157,CUST107757,ryan johnson,corporate
5158,CUST107758,thomas harris,consumer
5159,CUST107760,megan robinson,consumer
